sentence_key	texte_expe	XP_type	item	type-de-phrase	TOCHANGE_FI	audio_type	task_question_type	list	spk_sex	spk_id	OLDspk_id	num_syll	stim_num	wh-type	presence-eske	The Voice Contest	wh-in-situ-final	func-wh	OK_praat_seg	neg	texte	OK_Expe_perception	dossier-brat	orig_filename	nombre-de-mots	pos-wh	quality-wh	rheto-wh	subj-DP	subj-clit	subj-ce	nombre-subj	inverted-subj	comp	nombre-comp	lex-restr	partitif	est-ce-que	nombre_verbes	flexion-et	type-de-verbe-et	extraction-site	notes	partie-a-enlever	nombre-partie-a-enlever-mots	nombre-mots-a-enlever	dislocation-droite	attention-dernier-mot	fin-partie-enlever	locuteur	OLD_sentence_key	texte_turn_brut	spk_age	OLDOLD_sentence_key
097-XP_delex-is.it.question-whexclamative-delex-FI-FI-FI-9-MT-F-quel_livre_ancien_marie_a_trouvé	quel livre ancien Marie a trouvé !	XP_delex	53	whexclamative	NO	delex	is.it.question	FI	F	MT	FI	9	097	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	230-ex-DE-FI-FI-0-9-MT-F-quel_livre_ancien_marie_a_trouvé			
103-XP_delex-is.it.decla-whexsitu-delex-FI-FI-FI-10-SI-M-quel_livre_parfait_marc_a_terminé	quel livre parfait Marc a terminé ?	XP_delex	54	whexsitu	YES	delex	is.it.decla	FI	M	SI	FI	10	103	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	204-we-CL-FI-FI-0-10-SI-M-quel_livre_parfait_marc_a_terminé			
107-XP_delex-is.it.decla-whexsitu-delex-FI-FI-FI-12-MR-F-quel_magnifique_bal_pauline_a_organisé	quel magnifique bal Pauline a organisé ?	XP_delex	55	whexsitu	NO	delex	is.it.decla	FI	F	MR	FI	12	107	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	191-we-DE-FI-FI-0-12-MR-F-quel_magnifique_bal_pauline_a_organisé			
088-XP_delex-is.it.decla-whexclamative-delex-FI-FI-FI-8-MT-F-quel_mauvais_livre_jérôme_a_lu	quel mauvais livre Jérôme a lu !	XP_delex	56	whexclamative	NO	delex	is.it.decla	FI	F	MT	FI	8	088	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	231-ex-DE-FI-FI-0-8-MT-F-quel_mauvais_livre_jérôme_a_lu			
114-XP_delex-is.it.question-whexsitu-delex-FI-FI-FI-8-MR-F-quel_merveilleux_homme_est_parti	quel merveilleux homme est parti ?	XP_delex	57	whexsitu	YES	delex	is.it.question	FI	F	MR	FI	8	114	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	194-we-OR-FI-FI-0-8-MR-F-quel_merveilleux_homme_est_parti			
102-XP_delex-is.it.decla-whexsitu-delex-FI-FI-FI-12-MT-F-quel_objet_utile_l_artisan_a_fabriqué	quel objet utile l’artisan a fabriqué ?	XP_delex	58	whexsitu	YES	delex	is.it.decla	FI	F	MT	FI	12	102	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	197-we-CL-FI-FI-0-12-MT-F-quel_objet_utile_l_artisan_a_fabriqué			
089-XP_delex-is.it.decla-whexclamative-delex-FI-FI-FI-10-SI-M-quel_orage_violent_a_fait_peur_au_chien	quel orage violent a fait peur au chien !	XP_delex	59	whexclamative	NO	delex	is.it.decla	FI	M	SI	FI	10	089	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	237-ex-DE-FI-FI-0-10-SI-M-quel_orage_violent_a_fait_peur_au_chien			
099-XP_delex-is.it.question-whexclamative-delex-FI-FI-FI-11-SI-M-quel_professeur_charmant_ils_ont_décoré	quel professeur charmant ils ont décoré !	XP_delex	60	whexclamative	NO	delex	is.it.question	FI	M	SI	FI	11	099	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	238-ex-DE-FI-FI-0-11-SI-M-quel_professeur_charmant_ils_ont_décoré			
095-XP_delex-is.it.question-whexclamative-delex-FI-FI-FI-11-LU-M-quel_somptueux_opéra_ils_ont_programmé	quel somptueux opéra ils ont programmé !	XP_delex	61	whexclamative	NO	delex	is.it.question	FI	M	LU	FI	11	095	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	215-ex-DE-FI-FI-0-11-LU-M-quel_somptueux_opéra_ils_ont_programmé			
081-XP_delex-is.it.decla-whexclamative-delex-FI-FI-FI-12-MR-F-quelle_balade_agréable_ils_ont_organisée	quelle balade agréable ils ont organisée !	XP_delex	62	whexclamative	YES	delex	is.it.decla	FI	F	MR	FI	12	081	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	220-ex-CL-FI-FI-0-12-MR-F-quelle_balade_agréable_ils_ont_organisée			
100-XP_delex-is.it.question-whexclamative-delex-FI-FI-FI-11-SI-M-quelle_église_merveilleuse_ils_ont_visitée	quelle église merveilleuse ils ont visitée !	XP_delex	63	whexclamative	YES	delex	is.it.question	FI	M	SI	FI	11	100	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	239-ex-OR-FI-FI-0-11-SI-M-quelle_église_merveilleuse_ils_ont_visitée			
105-XP_delex-is.it.decla-whexsitu-delex-FI-FI-FI-13-LU-M-quelle_élève_enthousiaste_le_prof_a_félicitée	quelle élève enthousiaste le prof a félicitée ?	XP_delex	64	whexsitu	NO	delex	is.it.decla	FI	M	LU	FI	13	105	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	183-we-DE-FI-FI-0-13-LU-M-quelle_élève_enthousiaste_le_prof_a_félicitée			
110-XP_delex-is.it.decla-whexsitu-delex-FI-FI-FI-10-MT-F-quelle_femme_superbe_oscar_veut_embrasser	quelle femme superbe Oscar veut embrasser ?	XP_delex	65	whexsitu	YES	delex	is.it.decla	FI	F	MT	FI	10	110	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	202-we-OR-FI-FI-0-10-MT-F-quelle_femme_superbe_oscar_veut_embrasser			
082-XP_delex-is.it.decla-whexclamative-delex-FI-FI-FI-7-MT-F-quelle_fin_curieuse_il_a_eu	quelle fin curieuse il a eu !	XP_delex	66	whexclamative	YES	delex	is.it.decla	FI	F	MT	FI	7	082	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	227-ex-CL-FI-FI-0-7-MT-F-quelle_fin_curieuse_il_a_eu			
115-XP_delex-is.it.question-whexsitu-delex-FI-FI-FI-11-LU-M-quelle_fin_étonnante_l_auteur_a_divulguée	quelle fin étonnante l’auteur a divulguée ?	XP_delex	67	whexsitu	NO	delex	is.it.question	FI	M	LU	FI	11	115	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	184-we-DE-FI-FI-0-11-LU-M-quelle_fin_étonnante_l_auteur_a_divulguée			
118-XP_delex-is.it.question-whexsitu-delex-FI-FI-FI-10-MT-F-quelle_grande_footballeuse_a_marqué_ce_but	quelle grande footballeuse a marqué ce but ?	XP_delex	68	whexsitu	NO	delex	is.it.question	FI	F	MT	FI	10	118	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	199-we-DE-FI-FI-0-10-MT-F-quelle_grande_footballeuse_a_marqué_ce_but			
120-XP_delex-is.it.question-whexsitu-delex-FI-FI-FI-9-SI-M-quelle_haute_tour_il_a_escaladé	quelle haute tour il a escaladé ?	XP_delex	69	whexsitu	YES	delex	is.it.question	FI	M	SI	FI	9	120	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	210-we-OR-FI-FI-0-9-SI-M-quelle_haute_tour_il_a_escaladé			
091-XP_delex-is.it.question-whexclamative-delex-FI-FI-FI-9-MR-F-quelle_maison_jolie_ils_ont_trouvée	quelle maison jolie ils ont trouvée !	XP_delex	70	whexclamative	YES	delex	is.it.question	FI	F	MR	FI	9	091	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	221-ex-CL-FI-FI-0-9-MR-F-quelle_maison_jolie_ils_ont_trouvée			
090-XP_delex-is.it.decla-whexclamative-delex-FI-FI-FI-10-MT-F-quelle_mignonne_sculpture_sophie_a_vendue	quelle mignonne sculpture Sophie a vendue !	XP_delex	71	whexclamative	YES	delex	is.it.decla	FI	F	MT	FI	10	090	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	233-ex-OR-FI-FI-0-10-MT-F-quelle_mignonne_sculpture_sophie_a_vendue			
109-XP_delex-is.it.decla-whexsitu-delex-FI-FI-FI-10-SI-M-quelle_minuscule_statuette_le_sage_adore	quelle minuscule statuette le sage adore ?	XP_delex	72	whexsitu	NO	delex	is.it.decla	FI	M	SI	FI	10	109	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	206-we-DE-FI-FI-0-10-SI-M-quelle_minuscule_statuette_le_sage_adore			
093-XP_delex-is.it.question-whexclamative-delex-FI-FI-FI-9-SI-M-quelle_montagne_haute_ils_ont_creusée	quelle montagne haute ils ont creusée !	XP_delex	73	whexclamative	YES	delex	is.it.question	FI	M	SI	FI	9	093	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	235-ex-CL-FI-FI-0-9-SI-M-quelle_montagne_haute_ils_ont_creusée			
092-XP_delex-is.it.question-whexclamative-delex-FI-FI-FI-15-MT-F-quelle_parfaite_introduction_le_doctorant_a_rédigée	quelle parfaite introduction le doctorant a rédigée !	XP_delex	74	whexclamative	YES	delex	is.it.question	FI	F	MT	FI	15	092	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	228-ex-CL-FI-FI-0-15-MT-F-quelle_parfaite_introduction_le_doctorant_a_rédigée			
119-XP_delex-is.it.question-whexsitu-delex-FI-FI-FI-9-SI-M-quelle_peinture_somptueuse_ils_ont_achetée	quelle peinture somptueuse ils ont achetée ?	XP_delex	75	whexsitu	NO	delex	is.it.question	FI	M	SI	FI	9	119	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	207-we-DE-FI-FI-0-9-SI-M-quelle_peinture_somptueuse_ils_ont_achetée			
094-XP_delex-is.it.question-whexclamative-delex-FI-FI-FI-11-MR-F-quelle_personne_fabuleuse_il_a_épousée	quelle personne fabuleuse il a épousée !	XP_delex	76	whexclamative	YES	delex	is.it.question	FI	F	MR	FI	11	094	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	226-ex-OR-FI-FI-0-11-MR-F-quelle_personne_fabuleuse_il_a_épousée			
106-XP_delex-is.it.decla-whexsitu-delex-FI-FI-FI-11-LU-M-quelle_tarte_appétissante_elle_a_cuisinée	quelle tarte appétissante elle a cuisinée ?	XP_delex	77	whexsitu	NO	delex	is.it.decla	FI	M	LU	FI	11	106	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	185-we-DE-FI-FI-0-11-LU-M-quelle_tarte_appétissante_elle_a_cuisinée			
084-XP_delex-is.it.decla-whexclamative-delex-FI-FI-FI-11-LU-M-quelle_utile_inspiration_il_m_a_donnée	quelle utile inspiration il m’a donnée !	XP_delex	78	whexclamative	YES	delex	is.it.decla	FI	M	LU	FI	11	084	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	218-ex-OR-FI-FI-0-11-LU-M-quelle_utile_inspiration_il_m_a_donnée			
113-XP_delex-is.it.question-whexsitu-delex-FI-FI-FI-11-SI-M-quelle_violente_tempête_a_détruit_la_maison	quelle violente tempête a détruit la maison ?	XP_delex	79	whexsitu	YES	delex	is.it.question	FI	M	SI	FI	11	113	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	205-we-CL-FI-FI-0-11-SI-M-quelle_violente_tempête_a_détruit_la_maison			
117-XP_delex-is.it.question-whexsitu-delex-FI-FI-FI-8-MR-F-quelle_voiture_énorme_il_désire	quelle voiture énorme il désire ?	XP_delex	80	whexsitu	NO	delex	is.it.question	FI	F	MR	FI	8	117	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	192-we-DE-FI-FI-0-8-MR-F-quelle_voiture_énorme_il_désire			
211-XP_mbrola-is.it.decla-whexsitu-delex-FI-FI-FI-11-MT-F-quel_ancien_cinéma_la_ville_a_détruit	quel ancien cinéma la ville a détruit ?	XP_mbrola	49	whexsitu	NO	delex	is.it.decla	FI	F	MT	FI	11	211	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	198-we-DE-FI-FI-0-11-MT-F-quel_ancien_cinéma_la_ville_a_détruit			
233-XP_mbrola-is.it.decla-whexclamative-delex-FI-FI-FI-12-MT-F-quel_appétissant_repas_il_nous_a_préparé	quel appétissant repas il nous a préparé !	XP_mbrola	50	whexclamative	NO	delex	is.it.decla	FI	F	MT	FI	12	233	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	229-ex-DE-FI-FI-0-12-MT-F-quel_appétissant_repas_il_nous_a_préparé			
200-XP_mbrola-is.it.question-whexsitu-clair-FI-FI-FI-11-SI-M-quel_chaton_mignon_charlotte_a_adopté	quel chaton mignon Charlotte a adopté ?	XP_mbrola	51	whexsitu	NO	clair	is.it.question	FI	M	SI	FI	11	200	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	203-we-CL-FI-FI-0-11-SI-M-quel_chaton_mignon_charlotte_a_adopté			
217-XP_mbrola-is.it.decla-whexclamative-clair-FI-FI-FI-10-LU-M-quel_chien_minuscule_il_a_caressé	quel chien minuscule il a caressé !	XP_mbrola	52	whexclamative	NO	clair	is.it.decla	FI	M	LU	FI	10	217	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	211-ex-CL-FI-FI-0-10-LU-M-quel_chien_minuscule_il_a_caressé			
203-XP_mbrola-is.it.decla-whexsitu-clair-FI-FI-FI-9-LU-M-quel_curieux_jeu_le_croupier_adore	quel curieux jeu le croupier adore ?	XP_mbrola	53	whexsitu	YES	clair	is.it.decla	FI	M	LU	FI	9	203	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	186-we-OR-FI-FI-0-9-LU-M-quel_curieux_jeu_le_croupier_adore			
236-XP_mbrola-is.it.question-whexclamative-delex-FI-FI-FI-11-SI-M-quel_énorme_bâtiment_il_a_construit	quel énorme bâtiment il a construit !	XP_mbrola	54	whexclamative	NO	delex	is.it.question	FI	M	SI	FI	11	236	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	236-ex-DE-FI-FI-0-11-SI-M-quel_énorme_bâtiment_il_a_construit			
220-XP_mbrola-is.it.question-whexclamative-clair-FI-FI-FI-14-MR-F-quel_enthousiaste_musicien_a_enregistré_l_album	quel enthousiaste musicien a enregistré l’album !	XP_mbrola	55	whexclamative	NO	clair	is.it.question	FI	F	MR	FI	14	220	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	219-ex-CL-FI-FI-0-14-MR-F-quel_enthousiaste_musicien_a_enregistré_l_album			
231-XP_mbrola-is.it.decla-whexclamative-delex-FI-FI-FI-10-MR-F-quel_époustouflant_spectacle_ils_ont_vu	quel époustouflant spectacle ils ont vu !	XP_mbrola	56	whexclamative	NO	delex	is.it.decla	FI	F	MR	FI	10	231	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	222-ex-DE-FI-FI-0-10-MR-F-quel_époustouflant_spectacle_ils_ont_vu			
232-XP_mbrola-is.it.question-whexclamative-delex-FI-FI-FI-10-MR-F-quel_étonnant_programme_il_a_prévu	quel étonnant programme il a prévu !	XP_mbrola	57	whexclamative	NO	delex	is.it.question	FI	F	MR	FI	10	232	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	223-ex-DE-FI-FI-0-10-MR-F-quel_étonnant_programme_il_a_prévu			
197-XP_mbrola-is.it.decla-whexsitu-clair-FI-FI-FI-14-MT-F-quel_étudiant_intelligent_a_écrit_ce_devoir	quel étudiant intelligent a écrit ce devoir ?	XP_mbrola	58	whexsitu	NO	clair	is.it.decla	FI	F	MT	FI	14	197	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	195-we-CL-FI-FI-0-14-MT-F-quel_étudiant_intelligent_a_écrit_ce_devoir			
208-XP_mbrola-is.it.question-whexsitu-delex-FI-FI-FI-12-MR-F-quel_excellent_dessert_paul_a_apporté	quel excellent dessert Paul a apporté ?	XP_mbrola	59	whexsitu	NO	delex	is.it.question	FI	F	MR	FI	12	208	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	190-we-DE-FI-FI-0-12-MR-F-quel_excellent_dessert_paul_a_apporté			
225-XP_mbrola-is.it.decla-whexclamative-clair-FI-FI-FI-11-SI-M-quel_garçon_adorable_elle_a_rencontré	quel garçon adorable elle a rencontré !	XP_mbrola	60	whexclamative	NO	clair	is.it.decla	FI	M	SI	FI	11	225	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	234-ex-CL-FI-FI-0-11-SI-M-quel_garçon_adorable_elle_a_rencontré			
198-XP_mbrola-is.it.question-whexsitu-clair-FI-FI-FI-11-MT-F-quel_gentil_garçon_a_envoyé_cette_lettre	quel gentil garçon a envoyé cette lettre ?	XP_mbrola	61	whexsitu	NO	clair	is.it.question	FI	F	MT	FI	11	198	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	196-we-CL-FI-FI-0-11-MT-F-quel_gentil_garçon_a_envoyé_cette_lettre			
218-XP_mbrola-is.it.question-whexclamative-clair-FI-FI-FI-13-LU-M-quel_grandiose_évènement_françoise_a_organisé	quel grandiose évènement Françoise a organisé !	XP_mbrola	62	whexclamative	NO	clair	is.it.question	FI	M	LU	FI	13	218	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	212-ex-CL-FI-FI-0-13-LU-M-quel_grandiose_évènement_françoise_a_organisé			
229-XP_mbrola-is.it.decla-whexclamative-delex-FI-FI-FI-8-LU-M-quel_homme_grand_sophie_a_battu	quel homme grand Sophie a battu !	XP_mbrola	63	whexclamative	NO	delex	is.it.decla	FI	M	LU	FI	8	229	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	214-ex-DE-FI-FI-0-8-LU-M-quel_homme_grand_sophie_a_battu			
234-XP_mbrola-is.it.question-whexclamative-delex-FI-FI-FI-9-MT-F-quel_livre_ancien_marie_a_trouvé	quel livre ancien Marie a trouvé !	XP_mbrola	64	whexclamative	NO	delex	is.it.question	FI	F	MT	FI	9	234	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	230-ex-DE-FI-FI-0-9-MT-F-quel_livre_ancien_marie_a_trouvé			
201-XP_mbrola-is.it.decla-whexsitu-clair-FI-FI-FI-10-SI-M-quel_livre_parfait_marc_a_terminé	quel livre parfait Marc a terminé ?	XP_mbrola	65	whexsitu	NO	clair	is.it.decla	FI	M	SI	FI	10	201	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	204-we-CL-FI-FI-0-10-SI-M-quel_livre_parfait_marc_a_terminé			
209-XP_mbrola-is.it.decla-whexsitu-delex-FI-FI-FI-12-MR-F-quel_magnifique_bal_pauline_a_organisé	quel magnifique bal Pauline a organisé ?	XP_mbrola	66	whexsitu	NO	delex	is.it.decla	FI	F	MR	FI	12	209	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	191-we-DE-FI-FI-0-12-MR-F-quel_magnifique_bal_pauline_a_organisé			
235-XP_mbrola-is.it.decla-whexclamative-delex-FI-FI-FI-8-MT-F-quel_mauvais_livre_jérôme_a_lu	quel mauvais livre Jérôme a lu !	XP_mbrola	67	whexclamative	NO	delex	is.it.decla	FI	F	MT	FI	8	235	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	231-ex-DE-FI-FI-0-8-MT-F-quel_mauvais_livre_jérôme_a_lu			
195-XP_mbrola-is.it.decla-whexsitu-clair-FI-FI-FI-11-MR-F-quel_méchant_coupable_le_juge_a_condamné	quel méchant coupable le juge a condamné ?	XP_mbrola	68	whexsitu	NO	clair	is.it.decla	FI	F	MR	FI	11	195	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	188-we-CL-FI-FI-0-11-MR-F-quel_méchant_coupable_le_juge_a_condamné			
