sentence_key	OLD1_sentence_key	texte_expe	item	type-de-phrase	audio_type	task_question_type	list	spk_sex	spk_id	num_syll	stim_num	wh-type	presence-eske	The Voice Contest	wh-in-situ-final	func-wh	OK_praat_seg	neg	texte	OK_Expe_perception	dossier-brat	OLDsentence_key	nombre-de-mots	pos-wh	quality-wh	rheto-wh	subj-DP	subj-clit	subj-ce	nombre-subj	inverted-subj	comp	nombre-comp	lex-restr	partitif	est-ce-que	nombre_verbes	flexion-et	type-de-verbe-et	extraction-site	notes	partie-a-enlever	nombre-partie-a-enlever-mots	nombre-mots-a-enlever	dislocation-droite	attention-dernier-mot	fin-partie-enlever	locuteur	texte_turn_brut	spk_age	OLD_sentence_key
293-is.it.question-yn-OR-49-B-0-04-AR-F-WE2_J003_2511	105-yn-OR-49-B-0-04-AR-F-WE2_J003_2511	t'y vas toute seule ?	49	yes-no	orig	is.it.question	E	F	DC528	4	293	NO	NO	4	NO	NO	YES	NO	et t'y vas toute seule ?	YES		WE2_J003_2511																										spk1		15/25	105-yn-OR-49-B-0-04-AR-F-WE2_J003_2511
294-is.it.question-yn-DE-49-C-0-04-AR-F-WE2_J003_2511	165-yn-DE-49-C-0-04-AR-F-WE2_J003_2511	t'y vas toute seule ?	49	yes-no	delex	is.it.question	F	F	DC528	4	294	NO	NO	4	NO	NO	YES	NO	et t'y vas toute seule ?	YES		WE2_J003_2511																										spk1		15/25	165-yn-DE-49-C-0-04-AR-F-WE2_J003_2511
295-is.it.question-yn-OR-50-A-0-05-AR-F-WE2_J003_3026	106-yn-OR-50-A-0-05-AR-F-WE2_J003_3026	tu lis les journaux ?	50	yes-no	orig	is.it.decla	A	F	DC528	5	295	NO	NO	4	NO	NO	YES	NO	sinon tu lis les journaux ?	YES		WE2_J003_3026																										spk1		15/25	106-yn-OR-50-C-0-05-AR-F-WE2_J003_3026
296-is.it.question-yn-DE-50-B-0-05-AR-F-WE2_J003_3026	166-yn-DE-50-B-0-05-AR-F-WE2_J003_3026	tu lis les journaux ?	50	yes-no	delex	is.it.decla	B	F	DC528	5	296	NO	NO	4	NO	NO	YES	NO	sinon tu lis les journaux ?	YES		WE2_J003_3026																										spk1		15/25	166-yn-DE-50-A-0-05-AR-F-WE2_J003_3026
297-is.it.question-yn-CL-50-C-0-05-AR-F-WE2_J003_3026	046-yn-CL-50-C-0-05-AR-F-WE2_J003_3026	tu lis les journaux ?	50	yes-no	clair	is.it.question	C	F	DC528	5	297	NO	NO	4	NO	NO	YES	NO	sinon tu lis les journaux ?	YES		WE2_J003_3026																										spk1		15/25	046-yn-CL-50-B-0-05-AR-F-WE2_J003_3026
298-is.it.question-yn-OR-50-A-0-05-AR-F-WE2_J003_3026	106-yn-OR-50-A-0-05-AR-F-WE2_J003_3026	tu lis les journaux ?	50	yes-no	orig	is.it.question	D	F	DC528	5	298	NO	NO	4	NO	NO	YES	NO	sinon tu lis les journaux ?	YES		WE2_J003_3026																										spk1		15/25	106-yn-OR-50-C-0-05-AR-F-WE2_J003_3026
299-is.it.question-yn-DE-50-B-0-05-AR-F-WE2_J003_3026	166-yn-DE-50-B-0-05-AR-F-WE2_J003_3026	tu lis les journaux ?	50	yes-no	delex	is.it.question	E	F	DC528	5	299	NO	NO	4	NO	NO	YES	NO	sinon tu lis les journaux ?	YES		WE2_J003_3026																										spk1		15/25	166-yn-DE-50-A-0-05-AR-F-WE2_J003_3026
300-is.it.question-yn-CL-50-C-0-05-AR-F-WE2_J003_3026	046-yn-CL-50-C-0-05-AR-F-WE2_J003_3026	tu lis les journaux ?	50	yes-no	clair	is.it.decla	F	F	DC528	5	300	NO	NO	4	NO	NO	YES	NO	sinon tu lis les journaux ?	YES		WE2_J003_3026																										spk1		15/25	046-yn-CL-50-B-0-05-AR-F-WE2_J003_3026
301-is.it.question-yn-DE-51-A-0-04-AZ-F-WE2_J006_5495	167-yn-DE-51-A-0-04-AZ-F-WE2_J006_5495	tu as un Facebook ?	51	yes-no	delex	is.it.decla	A	F	WT075	4	301	NO	NO	4	NO	NO	YES	NO	tu as f- tu as un Facebook ?	YES		WE2_J006_5495																										spk1		15/25	167-yn-DE-51-B-0-04-AZ-F-WE2_J006_5495
302-is.it.question-yn-CL-51-B-0-04-AZ-F-WE2_J006_5495	047-yn-CL-51-B-0-04-AZ-F-WE2_J006_5495	tu as un Facebook ?	51	yes-no	clair	is.it.question	B	F	WT075	4	302	NO	NO	4	NO	NO	YES	NO	tu as f- tu as un Facebook ?	YES		WE2_J006_5495																										spk1		15/25	047-yn-CL-51-C-0-04-AZ-F-WE2_J006_5495
303-is.it.question-yn-OR-51-C-0-04-AZ-F-WE2_J006_5495	107-yn-OR-51-C-0-04-AZ-F-WE2_J006_5495	tu as un Facebook ?	51	yes-no	orig	is.it.question	C	F	WT075	4	303	NO	NO	4	NO	NO	YES	NO	tu as f- tu as un Facebook ?	YES		WE2_J006_5495																										spk1		15/25	107-yn-OR-51-A-0-04-AZ-F-WE2_J006_5495
304-is.it.question-yn-DE-51-A-0-04-AZ-F-WE2_J006_5495	167-yn-DE-51-A-0-04-AZ-F-WE2_J006_5495	tu as un Facebook ?	51	yes-no	delex	is.it.question	D	F	WT075	4	304	NO	NO	4	NO	NO	YES	NO	tu as f- tu as un Facebook ?	YES		WE2_J006_5495																										spk1		15/25	167-yn-DE-51-B-0-04-AZ-F-WE2_J006_5495
305-is.it.question-yn-CL-51-B-0-04-AZ-F-WE2_J006_5495	047-yn-CL-51-B-0-04-AZ-F-WE2_J006_5495	tu as un Facebook ?	51	yes-no	clair	is.it.decla	E	F	WT075	4	305	NO	NO	4	NO	NO	YES	NO	tu as f- tu as un Facebook ?	YES		WE2_J006_5495																										spk1		15/25	047-yn-CL-51-C-0-04-AZ-F-WE2_J006_5495
306-is.it.question-yn-OR-51-C-0-04-AZ-F-WE2_J006_5495	107-yn-OR-51-C-0-04-AZ-F-WE2_J006_5495	tu as un Facebook ?	51	yes-no	orig	is.it.decla	F	F	WT075	4	306	NO	NO	4	NO	NO	YES	NO	tu as f- tu as un Facebook ?	YES		WE2_J006_5495																										spk1		15/25	107-yn-OR-51-A-0-04-AZ-F-WE2_J006_5495
307-is.it.question-yn-CL-52-A-0-05-AZ-F-WE2_J006_5781	048-yn-CL-52-A-0-05-AZ-F-WE2_J006_5781	tu as un compte Twitter ?	52	yes-no	clair	is.it.question	A	F	WT075	5	307	NO	NO	4	NO	NO	YES	NO	et euh tu as un compte Twitter ?	YES		WE2_J006_5781																										spk1		15/25	048-yn-CL-52-A-0-05-AZ-F-WE2_J006_5781
308-is.it.question-yn-OR-52-B-0-05-AZ-F-WE2_J006_5781	108-yn-OR-52-B-0-05-AZ-F-WE2_J006_5781	tu as un compte Twitter ?	52	yes-no	orig	is.it.question	B	F	WT075	5	308	NO	NO	4	NO	NO	YES	NO	et euh tu as un compte Twitter ?	YES		WE2_J006_5781																										spk1		15/25	108-yn-OR-52-B-0-05-AZ-F-WE2_J006_5781
309-is.it.question-yn-DE-52-C-0-05-AZ-F-WE2_J006_5781	168-yn-DE-52-C-0-05-AZ-F-WE2_J006_5781	tu as un compte Twitter ?	52	yes-no	delex	is.it.question	C	F	WT075	5	309	NO	NO	4	NO	NO	YES	NO	et euh tu as un compte Twitter ?	YES		WE2_J006_5781																										spk1		15/25	168-yn-DE-52-C-0-05-AZ-F-WE2_J006_5781
310-is.it.question-yn-CL-52-A-0-05-AZ-F-WE2_J006_5781	048-yn-CL-52-A-0-05-AZ-F-WE2_J006_5781	tu as un compte Twitter ?	52	yes-no	clair	is.it.decla	D	F	WT075	5	310	NO	NO	4	NO	NO	YES	NO	et euh tu as un compte Twitter ?	YES		WE2_J006_5781																										spk1		15/25	048-yn-CL-52-A-0-05-AZ-F-WE2_J006_5781
311-is.it.question-yn-OR-52-B-0-05-AZ-F-WE2_J006_5781	108-yn-OR-52-B-0-05-AZ-F-WE2_J006_5781	tu as un compte Twitter ?	52	yes-no	orig	is.it.decla	E	F	WT075	5	311	NO	NO	4	NO	NO	YES	NO	et euh tu as un compte Twitter ?	YES		WE2_J006_5781																										spk1		15/25	108-yn-OR-52-B-0-05-AZ-F-WE2_J006_5781
312-is.it.question-yn-DE-52-C-0-05-AZ-F-WE2_J006_5781	168-yn-DE-52-C-0-05-AZ-F-WE2_J006_5781	tu as un compte Twitter ?	52	yes-no	delex	is.it.decla	F	F	WT075	5	312	NO	NO	4	NO	NO	YES	NO	et euh tu as un compte Twitter ?	YES		WE2_J006_5781																										spk1		15/25	168-yn-DE-52-C-0-05-AZ-F-WE2_J006_5781
313-is.it.question-yn-OR-53-A-0-05-BD-F-WE2_A020_6349	109-yn-OR-53-A-0-05-BD-F-WE2_A020_6349	vous aimez le rosé ? 	53	yes-no	orig	is.it.question	A	F	XF20MER	5	313	NO	NO	3	NO	NO	YES	NO	vous aimez le rosé ? 	YES	whisf-eslo2-yn	WE2_A020_6349	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	vous aimez le rosé ?	NOAGE	109-yn-OR-53-C-0-05-BD-F-WE2_A020_6349
314-is.it.question-yn-DE-53-B-0-05-BD-F-WE2_A020_6349	169-yn-DE-53-B-0-05-BD-F-WE2_A020_6349	vous aimez le rosé ? 	53	yes-no	delex	is.it.question	B	F	XF20MER	5	314	NO	NO	3	NO	NO	YES	NO	vous aimez le rosé ? 	YES	whisf-eslo2-yn	WE2_A020_6349	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	vous aimez le rosé ?	NOAGE	169-yn-DE-53-A-0-05-BD-F-WE2_A020_6349
315-is.it.question-yn-CL-53-C-0-05-BD-F-WE2_A020_6349	049-yn-CL-53-C-0-05-BD-F-WE2_A020_6349	vous aimez le rosé ? 	53	yes-no	clair	is.it.decla	C	F	XF20MER	5	315	NO	NO	3	NO	NO	YES	NO	vous aimez le rosé ? 	YES	whisf-eslo2-yn	WE2_A020_6349	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	vous aimez le rosé ?	NOAGE	049-yn-CL-53-B-0-05-BD-F-WE2_A020_6349
316-is.it.question-yn-OR-53-A-0-05-BD-F-WE2_A020_6349	109-yn-OR-53-A-0-05-BD-F-WE2_A020_6349	vous aimez le rosé ? 	53	yes-no	orig	is.it.decla	D	F	XF20MER	5	316	NO	NO	3	NO	NO	YES	NO	vous aimez le rosé ? 	YES	whisf-eslo2-yn	WE2_A020_6349	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	vous aimez le rosé ?	NOAGE	109-yn-OR-53-C-0-05-BD-F-WE2_A020_6349
317-is.it.question-yn-DE-53-B-0-05-BD-F-WE2_A020_6349	169-yn-DE-53-B-0-05-BD-F-WE2_A020_6349	vous aimez le rosé ? 	53	yes-no	delex	is.it.decla	E	F	XF20MER	5	317	NO	NO	3	NO	NO	YES	NO	vous aimez le rosé ? 	YES	whisf-eslo2-yn	WE2_A020_6349	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	vous aimez le rosé ?	NOAGE	169-yn-DE-53-A-0-05-BD-F-WE2_A020_6349
318-is.it.question-yn-CL-53-C-0-05-BD-F-WE2_A020_6349	049-yn-CL-53-C-0-05-BD-F-WE2_A020_6349	vous aimez le rosé ? 	53	yes-no	clair	is.it.question	F	F	XF20MER	5	318	NO	NO	3	NO	NO	YES	NO	vous aimez le rosé ? 	YES	whisf-eslo2-yn	WE2_A020_6349	4	NO	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	0	1	NON	NON	NO	NO	NO	0	0	NO	NO	NO	spk2	vous aimez le rosé ?	NOAGE	049-yn-CL-53-B-0-05-BD-F-WE2_A020_6349
319-is.it.question-yn-DE-54-A-0-02-BA-F-WE2_J001_5408	170-yn-DE-54-A-0-02-BA-F-WE2_J001_5408	ça te choque ?	54	yes-no	delex	is.it.question	A	F	WT646	2	319	NO	NO	2	NO	NO	YES	NO	et ça te choque ?	YES		WE2_J001_5408																										spk1		NOAGE	170-yn-DE-54-B-0-02-BA-F-WE2_J001_5408
320-is.it.question-yn-CL-54-B-0-02-BA-F-WE2_J001_5408	050-yn-CL-54-B-0-02-BA-F-WE2_J001_5408	ça te choque ?	54	yes-no	clair	is.it.decla	B	F	WT646	2	320	NO	NO	2	NO	NO	YES	NO	et ça te choque ?	YES		WE2_J001_5408																										spk1		NOAGE	050-yn-CL-54-C-0-02-BA-F-WE2_J001_5408
321-is.it.question-yn-OR-54-C-0-02-BA-F-WE2_J001_5408	110-yn-OR-54-C-0-02-BA-F-WE2_J001_5408	ça te choque ?	54	yes-no	orig	is.it.decla	C	F	WT646	2	321	NO	NO	2	NO	NO	YES	NO	et ça te choque ?	YES		WE2_J001_5408																										spk1		NOAGE	110-yn-OR-54-A-0-02-BA-F-WE2_J001_5408
322-is.it.question-yn-DE-54-A-0-02-BA-F-WE2_J001_5408	170-yn-DE-54-A-0-02-BA-F-WE2_J001_5408	ça te choque ?	54	yes-no	delex	is.it.decla	D	F	WT646	2	322	NO	NO	2	NO	NO	YES	NO	et ça te choque ?	YES		WE2_J001_5408																										spk1		NOAGE	170-yn-DE-54-B-0-02-BA-F-WE2_J001_5408
323-is.it.question-yn-CL-54-B-0-02-BA-F-WE2_J001_5408	050-yn-CL-54-B-0-02-BA-F-WE2_J001_5408	ça te choque ?	54	yes-no	clair	is.it.question	E	F	WT646	2	323	NO	NO	2	NO	NO	YES	NO	et ça te choque ?	YES		WE2_J001_5408																										spk1		NOAGE	050-yn-CL-54-C-0-02-BA-F-WE2_J001_5408
324-is.it.question-yn-OR-54-C-0-02-BA-F-WE2_J001_5408	110-yn-OR-54-C-0-02-BA-F-WE2_J001_5408	ça te choque ?	54	yes-no	orig	is.it.question	F	F	WT646	2	324	NO	NO	2	NO	NO	YES	NO	et ça te choque ?	YES		WE2_J001_5408																										spk1		NOAGE	110-yn-OR-54-A-0-02-BA-F-WE2_J001_5408
325-is.it.question-yn-CL-55-A-0-05-BB-F-WE2_J007_3498	051-yn-CL-55-A-0-05-BB-F-WE2_J007_3498	tu veux que je te raconte ?	55	yes-no	clair	is.it.decla	A	F	WZ853	5	325	NO	NO	3	NO	NO	YES	NO	tu veux que je te raconte ?	YES		WE2_J007_3498																										spk2		NOAGE	051-yn-CL-55-A-0-05-BB-F-WE2_J007_3498
326-is.it.question-yn-OR-55-B-0-05-BB-F-WE2_J007_3498	111-yn-OR-55-B-0-05-BB-F-WE2_J007_3498	tu veux que je te raconte ?	55	yes-no	orig	is.it.decla	B	F	WZ853	5	326	NO	NO	3	NO	NO	YES	NO	tu veux que je te raconte ?	YES		WE2_J007_3498																										spk2		NOAGE	111-yn-OR-55-B-0-05-BB-F-WE2_J007_3498
327-is.it.question-yn-DE-55-C-0-05-BB-F-WE2_J007_3498	171-yn-DE-55-C-0-05-BB-F-WE2_J007_3498	tu veux que je te raconte ?	55	yes-no	delex	is.it.decla	C	F	WZ853	5	327	NO	NO	3	NO	NO	YES	NO	tu veux que je te raconte ?	YES		WE2_J007_3498																										spk2		NOAGE	171-yn-DE-55-C-0-05-BB-F-WE2_J007_3498
328-is.it.question-yn-CL-55-A-0-05-BB-F-WE2_J007_3498	051-yn-CL-55-A-0-05-BB-F-WE2_J007_3498	tu veux que je te raconte ?	55	yes-no	clair	is.it.question	D	F	WZ853	5	328	NO	NO	3	NO	NO	YES	NO	tu veux que je te raconte ?	YES		WE2_J007_3498																										spk2		NOAGE	051-yn-CL-55-A-0-05-BB-F-WE2_J007_3498
329-is.it.question-yn-OR-55-B-0-05-BB-F-WE2_J007_3498	111-yn-OR-55-B-0-05-BB-F-WE2_J007_3498	tu veux que je te raconte ?	55	yes-no	orig	is.it.question	E	F	WZ853	5	329	NO	NO	3	NO	NO	YES	NO	tu veux que je te raconte ?	YES		WE2_J007_3498																										spk2		NOAGE	111-yn-OR-55-B-0-05-BB-F-WE2_J007_3498
330-is.it.question-yn-DE-55-C-0-05-BB-F-WE2_J007_3498	171-yn-DE-55-C-0-05-BB-F-WE2_J007_3498	tu veux que je te raconte ?	55	yes-no	delex	is.it.question	F	F	WZ853	5	330	NO	NO	3	NO	NO	YES	NO	tu veux que je te raconte ?	YES		WE2_J007_3498																										spk2		NOAGE	171-yn-DE-55-C-0-05-BB-F-WE2_J007_3498
331-is.it.question-yn-OR-56-A-0-08-AZ-F-WE2_J007_4622	112-yn-OR-56-A-0-08-AZ-F-WE2_J007_4622	tu vas souvent au cinéma ?	56	yes-no	orig	is.it.decla	A	F	WT075	8	331	NO	NO	3	NO	NO	YES	NO	ah ouais donc tu vas souvent au cinéma ?	YES		WE2_J007_4622																										spk1		15/25	112-yn-OR-56-C-0-08-AZ-F-WE2_J007_4622
332-is.it.question-yn-DE-56-B-0-08-AZ-F-WE2_J007_4622	172-yn-DE-56-B-0-08-AZ-F-WE2_J007_4622	tu vas souvent au cinéma ?	56	yes-no	delex	is.it.decla	B	F	WT075	8	332	NO	NO	3	NO	NO	YES	NO	ah ouais donc tu vas souvent au cinéma ?	YES		WE2_J007_4622																										spk1		15/25	172-yn-DE-56-A-0-08-AZ-F-WE2_J007_4622
333-is.it.question-yn-CL-56-C-0-08-AZ-F-WE2_J007_4622	052-yn-CL-56-C-0-08-AZ-F-WE2_J007_4622	tu vas souvent au cinéma ?	56	yes-no	clair	is.it.question	C	F	WT075	8	333	NO	NO	3	NO	NO	YES	NO	ah ouais donc tu vas souvent au cinéma ?	YES		WE2_J007_4622																										spk1		15/25	052-yn-CL-56-B-0-08-AZ-F-WE2_J007_4622
334-is.it.question-yn-OR-56-A-0-08-AZ-F-WE2_J007_4622	112-yn-OR-56-A-0-08-AZ-F-WE2_J007_4622	tu vas souvent au cinéma ?	56	yes-no	orig	is.it.question	D	F	WT075	8	334	NO	NO	3	NO	NO	YES	NO	ah ouais donc tu vas souvent au cinéma ?	YES		WE2_J007_4622																										spk1		15/25	112-yn-OR-56-C-0-08-AZ-F-WE2_J007_4622
335-is.it.question-yn-DE-56-B-0-08-AZ-F-WE2_J007_4622	172-yn-DE-56-B-0-08-AZ-F-WE2_J007_4622	tu vas souvent au cinéma ?	56	yes-no	delex	is.it.question	E	F	WT075	8	335	NO	NO	3	NO	NO	YES	NO	ah ouais donc tu vas souvent au cinéma ?	YES		WE2_J007_4622																										spk1		15/25	172-yn-DE-56-A-0-08-AZ-F-WE2_J007_4622
336-is.it.question-yn-CL-56-C-0-08-AZ-F-WE2_J007_4622	052-yn-CL-56-C-0-08-AZ-F-WE2_J007_4622	tu vas souvent au cinéma ?	56	yes-no	clair	is.it.decla	F	F	WT075	8	336	NO	NO	3	NO	NO	YES	NO	ah ouais donc tu vas souvent au cinéma ?	YES		WE2_J007_4622																										spk1		15/25	052-yn-CL-56-B-0-08-AZ-F-WE2_J007_4622
337-is.it.question-yn-DE-57-A-0-07-AZ-F-WE2_J007_6466	173-yn-DE-57-A-0-07-AZ-F-WE2_J007_6466	tu vas au marché de Noël ?	57	yes-no	delex	is.it.decla	A	F	WT075	7	337	NO	NO	3	NO	NO	YES	NO	non mais c'est trop ça et tu vas au marché de Noël ?	YES		WE2_J007_6466																										spk1		15/25	173-yn-DE-57-B-0-07-AZ-F-WE2_J007_6466
338-is.it.question-yn-CL-57-B-0-07-AZ-F-WE2_J007_6466	053-yn-CL-57-B-0-07-AZ-F-WE2_J007_6466	tu vas au marché de Noël ?	57	yes-no	clair	is.it.question	B	F	WT075	7	338	NO	NO	3	NO	NO	YES	NO	non mais c'est trop ça et tu vas au marché de Noël ?	YES		WE2_J007_6466																										spk1		15/25	053-yn-CL-57-C-0-07-AZ-F-WE2_J007_6466
339-is.it.question-yn-OR-57-C-0-07-AZ-F-WE2_J007_6466	113-yn-OR-57-C-0-07-AZ-F-WE2_J007_6466	tu vas au marché de Noël ?	57	yes-no	orig	is.it.question	C	F	WT075	7	339	NO	NO	3	NO	NO	YES	NO	non mais c'est trop ça et tu vas au marché de Noël ?	YES		WE2_J007_6466																										spk1		15/25	113-yn-OR-57-A-0-07-AZ-F-WE2_J007_6466
340-is.it.question-yn-DE-57-A-0-07-AZ-F-WE2_J007_6466	173-yn-DE-57-A-0-07-AZ-F-WE2_J007_6466	tu vas au marché de Noël ?	57	yes-no	delex	is.it.question	D	F	WT075	7	340	NO	NO	3	NO	NO	YES	NO	non mais c'est trop ça et tu vas au marché de Noël ?	YES		WE2_J007_6466																										spk1		15/25	173-yn-DE-57-B-0-07-AZ-F-WE2_J007_6466
341-is.it.question-yn-CL-57-B-0-07-AZ-F-WE2_J007_6466	053-yn-CL-57-B-0-07-AZ-F-WE2_J007_6466	tu vas au marché de Noël ?	57	yes-no	clair	is.it.decla	E	F	WT075	7	341	NO	NO	3	NO	NO	YES	NO	non mais c'est trop ça et tu vas au marché de Noël ?	YES		WE2_J007_6466																										spk1		15/25	053-yn-CL-57-C-0-07-AZ-F-WE2_J007_6466
342-is.it.question-yn-OR-57-C-0-07-AZ-F-WE2_J007_6466	113-yn-OR-57-C-0-07-AZ-F-WE2_J007_6466	tu vas au marché de Noël ?	57	yes-no	orig	is.it.decla	F	F	WT075	7	342	NO	NO	3	NO	NO	YES	NO	non mais c'est trop ça et tu vas au marché de Noël ?	YES		WE2_J007_6466																										spk1		15/25	113-yn-OR-57-A-0-07-AZ-F-WE2_J007_6466
343-is.it.question-yn-CL-58-A-0-05-AZ-F-WE2_J007_8973	054-yn-CL-58-A-0-05-AZ-F-WE2_J007_8973	tu parles d'autres langues ?	58	yes-no	clair	is.it.question	A	F	WT075	5	343	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1		15/25	054-yn-CL-58-A-0-05-AZ-F-WE2_J007_8973
344-is.it.question-yn-OR-58-B-0-05-AZ-F-WE2_J007_8973	114-yn-OR-58-B-0-05-AZ-F-WE2_J007_8973	tu parles d'autres langues ?	58	yes-no	orig	is.it.question	B	F	WT075	5	344	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1		15/25	114-yn-OR-58-B-0-05-AZ-F-WE2_J007_8973
345-is.it.question-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973	tu parles d'autres langues ?	58	yes-no	delex	is.it.question	C	F	WT075	5	345	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1		15/25	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973
346-is.it.question-yn-CL-58-A-0-05-AZ-F-WE2_J007_8973	054-yn-CL-58-A-0-05-AZ-F-WE2_J007_8973	tu parles d'autres langues ?	58	yes-no	clair	is.it.decla	D	F	WT075	5	346	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1		15/25	054-yn-CL-58-A-0-05-AZ-F-WE2_J007_8973
347-is.it.question-yn-OR-58-B-0-05-AZ-F-WE2_J007_8973	114-yn-OR-58-B-0-05-AZ-F-WE2_J007_8973	tu parles d'autres langues ?	58	yes-no	orig	is.it.decla	E	F	WT075	5	347	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1		15/25	114-yn-OR-58-B-0-05-AZ-F-WE2_J007_8973
348-is.it.question-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973	tu parles d'autres langues ?	58	yes-no	delex	is.it.decla	F	F	WT075	5	348	NO	NO	4	NO	NO	YES	NO	et toi tu parles d'autres langues ?	YES		WE2_J007_8973																										spk1		15/25	174-yn-DE-58-C-0-05-AZ-F-WE2_J007_8973
349-is.it.question-yn-OR-59-A-0-07-AR-F-WE2_J008_2828	115-yn-OR-59-A-0-07-AR-F-WE2_J008_2828	ils les aident à s'installer ?	59	yes-no	orig	is.it.question	A	F	DC528	7	349	NO	NO	3	NO	NO	YES	NO	ils les aident à s'installer ?	YES		WE2_J008_2828																										spk1		15/25	115-yn-OR-59-C-0-07-AR-F-WE2_J008_2828
350-is.it.question-yn-DE-59-B-0-07-AR-F-WE2_J008_2828	175-yn-DE-59-B-0-07-AR-F-WE2_J008_2828	ils les aident à s'installer ?	59	yes-no	delex	is.it.question	B	F	DC528	7	350	NO	NO	3	NO	NO	YES	NO	ils les aident à s'installer ?	YES		WE2_J008_2828																										spk1		15/25	175-yn-DE-59-A-0-07-AR-F-WE2_J008_2828
351-is.it.question-yn-CL-59-C-0-07-AR-F-WE2_J008_2828	055-yn-CL-59-C-0-07-AR-F-WE2_J008_2828	ils les aident à s'installer ?	59	yes-no	clair	is.it.decla	C	F	DC528	7	351	NO	NO	3	NO	NO	YES	NO	ils les aident à s'installer ?	YES		WE2_J008_2828																										spk1		15/25	055-yn-CL-59-B-0-07-AR-F-WE2_J008_2828
352-is.it.question-yn-OR-59-A-0-07-AR-F-WE2_J008_2828	115-yn-OR-59-A-0-07-AR-F-WE2_J008_2828	ils les aident à s'installer ?	59	yes-no	orig	is.it.decla	D	F	DC528	7	352	NO	NO	3	NO	NO	YES	NO	ils les aident à s'installer ?	YES		WE2_J008_2828																										spk1		15/25	115-yn-OR-59-C-0-07-AR-F-WE2_J008_2828
353-is.it.question-yn-DE-59-B-0-07-AR-F-WE2_J008_2828	175-yn-DE-59-B-0-07-AR-F-WE2_J008_2828	ils les aident à s'installer ?	59	yes-no	delex	is.it.decla	E	F	DC528	7	353	NO	NO	3	NO	NO	YES	NO	ils les aident à s'installer ?	YES		WE2_J008_2828																										spk1		15/25	175-yn-DE-59-A-0-07-AR-F-WE2_J008_2828
354-is.it.question-yn-CL-59-C-0-07-AR-F-WE2_J008_2828	055-yn-CL-59-C-0-07-AR-F-WE2_J008_2828	ils les aident à s'installer ?	59	yes-no	clair	is.it.question	F	F	DC528	7	354	NO	NO	3	NO	NO	YES	NO	ils les aident à s'installer ?	YES		WE2_J008_2828																										spk1		15/25	055-yn-CL-59-B-0-07-AR-F-WE2_J008_2828
355-is.it.question-yn-DE-60-A-0-05-AR-F-WE2_J009_4880	176-yn-DE-60-A-0-05-AR-F-WE2_J009_4880	ça s'est bien passé ?	60	yes-no	delex	is.it.question	A	F	DC528	5	355	NO	NO	4	NO	NO	YES	NO	ça s'est bien passé ?	YES		WE2_J009_4880																										spk1		15/25	176-yn-DE-60-B-0-05-AR-F-WE2_J009_4880
356-is.it.question-yn-CL-60-B-0-05-AR-F-WE2_J009_4880	056-yn-CL-60-B-0-05-AR-F-WE2_J009_4880	ça s'est bien passé ?	60	yes-no	clair	is.it.decla	B	F	DC528	5	356	NO	NO	4	NO	NO	YES	NO	ça s'est bien passé ?	YES		WE2_J009_4880																										spk1		15/25	056-yn-CL-60-C-0-05-AR-F-WE2_J009_4880
357-is.it.question-yn-OR-60-C-0-05-AR-F-WE2_J009_4880	116-yn-OR-60-C-0-05-AR-F-WE2_J009_4880	ça s'est bien passé ?	60	yes-no	orig	is.it.decla	C	F	DC528	5	357	NO	NO	4	NO	NO	YES	NO	ça s'est bien passé ?	YES		WE2_J009_4880																										spk1		15/25	116-yn-OR-60-A-0-05-AR-F-WE2_J009_4880
